ID,Count
18793,517.4763051375068
18794,494.0368139573094
18795,458.7558500319054
18796,441.21857060221413
18797,440.5818649951397
18798,451.4655044464544
18799,521.833760429243
18800,499.2189400335805
18801,532.2664437921809
18802,637.8110047792494
18803,671.5465482387411
18804,620.4442196381567
18805,518.2472070057734
18806,494.807715825576
18807,459.52675190017203
18808,441.98947247048073
18809,441.3527668634063
18810,452.236406314721
18811,522.6046622975095
18812,499.9898419018471
18813,533.0373456604475
18814,638.581906647516
18815,672.3174501070077
18816,621.2151215064233
18817,519.01810887404
18818,495.5786176938426
18819,460.29765376843864
18820,442.76037433874734
18821,442.1236687316729
18822,453.00730818298763
18823,523.3755641657762
18824,500.7607437701137
18825,533.8082475287141
18826,639.3528085157826
18827,673.0883519752743
18828,621.9860233746899
18829,519.7890107423066
18830,496.3495195621092
18831,461.06855563670524
18832,443.53127620701395
18833,442.8945705999395
18834,453.77821005125423
18835,524.1464660340428
18836,501.5316456383803
18837,534.5791493969807
18838,640.1237103840492
18839,673.859253843541
18840,622.7569252429565
18841,520.5599126105732
18842,497.1204214303758
18843,461.83945750497185
18844,444.30217807528055
18845,443.66547246820613
18846,454.54911191952084
18847,524.9173679023094
18848,502.30254750664693
18849,535.3500512652473
18850,640.8946122523158
18851,674.6301557118076
18852,623.5278271112231
18853,521.3308144788398
18854,497.8913232986424
18855,462.61035937323845
18856,445.07307994354716
18857,444.43637433647274
18858,455.32001378778745
18859,525.688269770576
18860,503.07344937491354
18861,536.1209531335139
18862,641.6655141205824
18863,675.4010575800742
18864,624.2987289794897
18865,522.1017163471064
18866,498.662225166909
18867,463.38126124150506
18868,445.84398181181376
18869,445.20727620473934
18870,456.09091565605405
18871,526.4591716388426
18872,503.84435124318014
18873,536.8918550017805
18874,642.436415988849
18875,676.1719594483408
18876,625.0696308477563
18877,522.872618215373
18878,499.43312703517563
18879,464.15216310977166
18880,446.61488368008037
18881,445.97817807300595
18882,456.86181752432066
18883,527.2300735071092
18884,504.61525311144675
18885,537.6627568700471
18886,643.2073178571156
18887,676.9428613166074
18888,625.840532716023
18889,523.6435200836396
18890,500.20402890344224
18891,464.92306497803827
18892,447.385785548347
18893,446.74907994127256
18894,457.63271939258726
18895,528.0009753753758
18896,505.38615497971335
18897,538.4336587383137
18898,643.9782197253822
18899,677.713763184874
18900,626.6114345842896
18901,524.4144219519062
18902,500.97493077170884
18903,465.6939668463049
18904,448.1566874166136
18905,447.51998180953916
18906,458.40362126085387
18907,528.7718772436424
18908,506.15705684797996
18909,539.2045606065803
18910,644.7491215936489
18911,678.4846650531406
18912,627.3823364525562
18913,525.1853238201728
18914,501.74583263997545
18915,466.4648687145715
18916,448.9275892848802
18917,448.29088367780577
18918,459.1745231291205
18919,529.542779111909
18920,506.92795871624656
18921,539.975462474847
18922,645.5200234619155
18923,679.2555669214072
18924,628.1532383208228
18925,525.9562256884394
18926,502.51673450824205
18927,467.2357705828381
18928,449.6984911531468
18929,449.0617855460724
18930,459.9454249973871
18931,530.3136809801756
18932,507.69886058451317
18933,540.7463643431136
18934,646.2909253301821
18935,680.0264687896738
18936,628.9241401890894
18937,526.727127556706
18938,503.28763637650866
18939,468.0066724511047
18940,450.4693930214134
18941,449.832687414339
18942,460.7163268656537
18943,531.0845828484422
18944,508.4697624527798
18945,541.5172662113802
18946,647.0618271984487
18947,680.7973706579404
18948,629.695042057356
18949,527.4980294249726
18950,504.05853824477526
18951,468.7775743193713
18952,451.24029488968
18953,450.6035892826056
18954,461.4872287339203
18955,531.8554847167088
18956,509.2406643210464
18957,542.2881680796468
18958,647.8327290667153
18959,681.568272526207
18960,630.4659439256226
18961,528.2689312932392
18962,504.82944011304187
18963,469.5484761876379
18964,452.0111967579466
18965,451.3744911508722
18966,462.2581306021869
18967,532.6263865849754
18968,510.011566189313
18969,543.0590699479134
18970,648.6036309349819
18971,682.3391743944736
18972,631.2368457938892
18973,529.0398331615058
18974,505.6003419813085
18975,470.3193780559045
18976,452.7820986262132
18977,452.1453930191388
18978,463.0290324704535
18979,533.397288453242
18980,510.7824680575796
18981,543.82997181618
18982,649.3745328032485
18983,683.1100762627402
18984,632.0077476621558
18985,529.8107350297724
18986,506.3712438495751
18987,471.0902799241711
18988,453.5530004944798
18989,452.9162948874054
18990,463.7999343387201
18991,534.1681903215086
18992,511.5533699258462
18993,544.6008736844466
18994,650.1454346715151
18995,683.8809781310068
18996,632.7786495304224
18997,530.581636898039
18998,507.1421457178417
18999,471.8611817924377
19000,454.3239023627464
19001,453.687196755672
19002,464.5708362069867
19003,534.9390921897752
19004,512.3242717941129
19005,545.3717755527132
19006,650.9163365397817
19007,684.6518799992734
19008,633.549551398689
19009,531.3525387663057
19010,507.9130475861083
19011,472.6320836607043
19012,455.09480423101303
19013,454.4580986239386
19014,465.3417380752533
19015,535.7099940580418
19016,513.0951736623795
19017,546.1426774209798
19018,651.6872384080483
19019,685.42278186754
19020,634.3204532669556
19021,532.1234406345723
19022,508.6839494543749
19023,473.40298552897093
19024,455.86570609927963
19025,455.2290004922052
19026,466.1126399435199
19027,536.4808959263084
19028,513.8660755306461
19029,546.9135792892464
19030,652.4581402763149
19031,686.1936837358066
19032,635.0913551352222
19033,532.8943425028389
19034,509.4548513226415
19035,474.17388739723754
19036,456.63660796754624
19037,455.9999023604718
19038,466.88354181178653
19039,537.251797794575
19040,514.6369773989127
19041,547.684481157513
19042,653.2290421445815
19043,686.9645856040732
19044,635.8622570034888
19045,533.6652443711055
19046,510.2257531909081
19047,474.94478926550414
19048,457.40750983581285
19049,456.7708042287384
19050,467.65444368005313
19051,538.0226996628417
19052,515.4078792671793
19053,548.4553830257796
19054,653.9999440128481
19055,687.7354874723399
19056,636.6331588717554
19057,534.4361462393721
19058,510.9966550591747
19059,475.71569113377075
19060,458.17841170407945
19061,457.54170609700503
19062,468.42534554831974
19063,538.7936015311083
19064,516.1787811354459
19065,549.2262848940462
19066,654.7708458811147
19067,688.5063893406065
19068,637.404060740022
19069,535.2070481076387
19070,511.7675569274413
19071,476.48659300203735
19072,458.94931357234606
19073,458.31260796527164
19074,469.19624741658635
19075,539.5645033993749
19076,516.9496830037125
19077,549.9971867623128
19078,655.5417477493813
19079,689.2772912088731
19080,638.1749626082886
19081,535.9779499759053
19082,512.5384587957079
19083,477.25749487030396
19084,459.72021544061266
19085,459.08350983353824
19086,469.96714928485295
19087,540.3354052676415
19088,517.7205848719791
19089,550.7680886305794
19090,656.3126496176479
19091,690.0481930771397
19092,638.9458644765552
19093,536.7488518441719
19094,513.3093606639745
19095,478.02839673857056
19096,460.49111730887927
19097,459.85441170180485
19098,470.73805115311956
19099,541.1063071359081
19100,518.4914867402457
19101,551.538990498846
19102,657.0835514859145
19103,690.8190949454063
19104,639.7167663448218
19105,537.5197537124385
19106,514.0802625322411
19107,478.79929860683717
19108,461.2620191771459
19109,460.62531357007146
19110,471.50895302138616
19111,541.8772090041747
19112,519.2623886085123
19113,552.3098923671126
19114,657.8544533541811
19115,691.5899968136729
19116,640.4876682130885
19117,538.2906555807051
19118,514.8511644005077
19119,479.5702004751038
19120,462.0329210454125
19121,461.39621543833806
19122,472.27985488965277
19123,542.6481108724413
19124,520.0332904767789
19125,553.0807942353792
19126,658.6253552224478
19127,692.3608986819395
19128,641.2585700813551
19129,539.0615574489717
19130,515.6220662687743
19131,480.3411023433704
19132,462.8038229136791
19133,462.16711730660467
19134,473.0507567579194
19135,543.4190127407079
19136,520.8041923450455
19137,553.8516961036458
19138,659.3962570907144
19139,693.1318005502061
19140,642.0294719496217
19141,539.8324593172383
19142,516.392968137041
19143,481.112004211637
19144,463.5747247819457
19145,462.9380191748713
19146,473.821658626186
19147,544.1899146089745
19148,521.5750942133121
19149,554.6225979719125
19150,660.167158958981
19151,693.9027024184727
19152,642.8003738178883
19153,540.6033611855049
19154,517.1638700053076
19155,481.8829060799036
19156,464.3456266502123
19157,463.7089210431379
19158,474.5925604944526
19159,544.9608164772411
19160,522.3459960815787
19161,555.3934998401791
19162,660.9380608272476
19163,694.6736042867393
19164,643.5712756861549
19165,541.3742630537715
19166,517.9347718735742
19167,482.6538079481702
19168,465.1165285184789
19169,464.4798229114045
19170,475.3634623627192
19171,545.7317183455077
19172,523.1168979498453
19173,556.1644017084457
19174,661.7089626955142
19175,695.4445061550059
19176,644.3421775544215
19177,542.1451649220381
19178,518.7056737418408
19179,483.4247098164368
19180,465.8874303867455
19181,465.2507247796711
19182,476.1343642309858
19183,546.5026202137743
19184,523.887799818112
19185,556.9353035767123
19186,662.4798645637808
19187,696.2154080232725
19188,645.1130794226881
19189,542.9160667903047
19190,519.4765756101074
19191,484.1956116847034
19192,466.6583322550121
19193,466.0216266479377
19194,476.9052660992524
19195,547.2735220820409
19196,524.6587016863785
19197,557.7062054449789
19198,663.2507664320474
19199,696.9863098915391
19200,645.8839812909547
19201,543.6869686585713
19202,520.247477478374
19203,484.96651355297
19204,467.4292341232787
19205,466.7925285162043
19206,477.676167967519
19207,548.0444239503075
19208,525.4296035546452
19209,558.4771073132455
19210,664.021668300314
19211,697.7572117598057
19212,646.6548831592213
19213,544.457870526838
19214,521.0183793466406
19215,485.7374154212366
19216,468.2001359915453
19217,467.5634303844709
19218,478.4470698357856
19219,548.8153258185741
19220,526.2005054229118
19221,559.2480091815121
19222,664.7925701685806
19223,698.5281136280723
19224,647.4257850274879
19225,545.2287723951046
19226,521.7892812149072
19227,486.5083172895032
19228,468.97103785981193
19229,468.3343322527375
19230,479.2179717040522
19231,549.5862276868407
19232,526.9714072911784
19233,560.0189110497787
19234,665.5634720368472
19235,699.2990154963389
19236,648.1966868957545
19237,545.9996742633712
19238,522.5601830831738
19239,487.27921915776983
19240,469.74193972807853
19241,469.1052341210041
19242,479.9888735723188
19243,550.3571295551073
19244,527.742309159445
19245,560.7898129180453
19246,666.3343739051138
19247,700.0699173646055
19248,648.9675887640211
19249,546.7705761316378
19250,523.3310849514404
19251,488.05012102603644
19252,470.51284159634514
19253,469.8761359892707
19254,480.75977544058543
19255,551.128031423374
19256,528.5132110277116
19257,561.5607147863119
19258,667.1052757733804
19259,700.8408192328721
19260,649.7384906322877
19261,547.5414779999044
19262,524.101986819707
19263,488.82102289430304
19264,471.28374346461175
19265,470.6470378575373
19266,481.53067730885203
19267,551.8989332916406
19268,529.2841128959782
19269,562.3316166545785
19270,667.876177641647
19271,701.6117211011388
19272,650.5093925005543
19273,548.312379868171
19274,524.8728886879736
19275,489.59192476256965
19276,472.05464533287835
19277,471.41793972580393
19278,482.30157917711864
19279,552.6698351599072
19280,530.0550147642448
19281,563.1025185228451
19282,668.6470795099136
19283,702.3826229694054
19284,651.2802943688209
19285,549.0832817364376
19286,525.6437905562402
19287,490.36282663083625
19288,472.82554720114496
19289,472.18884159407054
19290,483.07248104538525
19291,553.4407370281738
19292,530.8259166325114
19293,563.8734203911117
19294,669.4179813781802
19295,703.153524837672
19296,652.0511962370875
19297,549.8541836047042
19298,526.4146924245068
19299,491.13372849910286
19300,473.59644906941156
19301,472.95974346233714
19302,483.84338291365185
19303,554.2116388964404
19304,531.596818500778
19305,564.6443222593783
19306,670.1888832464468
19307,703.9244267059386
19308,652.8220981053541
19309,550.6250854729708
19310,527.1855942927734
19311,491.90463036736946
19312,474.36735093767817
19313,473.73064533060375
19314,484.61428478191846
19315,554.982540764707
19316,532.3677203690446
19317,565.4152241276449
19318,670.9597851147134
19319,704.6953285742052
19320,653.5929999736207
19321,551.3959873412374
19322,527.95649616104
19323,492.67553223563607
19324,475.1382528059448
19325,474.50154719887036
19326,485.38518665018506
19327,555.7534426329736
19328,533.1386222373112
19329,566.1861259959115
19330,671.73068698298
19331,705.4662304424718
19332,654.3639018418874
19333,552.166889209504
19334,528.7273980293066
19335,493.4464341039027
19336,475.9091546742114
19337,475.27244906713696
19338,486.15608851845167
19339,556.5243445012402
19340,533.9095241055778
19341,566.9570278641781
19342,672.5015888512467
19343,706.2371323107384
19344,655.134803710154
19345,552.9377910777706
19346,529.4982998975732
19347,494.2173359721693
19348,476.680056542478
19349,476.04335093540357
19350,486.9269903867183
19351,557.2952463695068
19352,534.6804259738444
19353,567.7279297324447
19354,673.2724907195133
19355,707.008034179005
19356,655.9057055784206
19357,553.7086929460372
19358,530.2692017658399
19359,494.9882378404359
19360,477.4509584107446
19361,476.8142528036702
19362,487.6978922549849
19363,558.0661482377734
19364,535.451327842111
19365,568.4988316007114
19366,674.0433925877799
19367,707.7789360472716
19368,656.6766074466872
19369,554.4795948143038
19370,531.0401036341065
19371,495.7591397087025
19372,478.2218602790112
19373,477.5851546719368
19374,488.4687941232515
19375,558.83705010604
19376,536.2222297103776
19377,569.269733468978
19378,674.8142944560465
19379,708.5498379155382
19380,657.4475093149538
19381,555.2504966825704
19382,531.8110055023731
19383,496.5300415769691
19384,478.9927621472778
19385,478.3560565402034
19386,489.2396959915181
19387,559.6079519743066
19388,536.9931315786442
19389,570.0406353372446
19390,675.5851963243131
19391,709.3207397838048
19392,658.2184111832204
19393,556.021398550837
19394,532.5819073706397
19395,497.3009434452357
19396,479.7636640155444
19397,479.12695840847
19398,490.0105978597847
19399,560.3788538425732
19400,537.7640334469108
19401,570.8115372055112
19402,676.3560981925797
19403,710.0916416520714
19404,658.989313051487
19405,556.7923004191036
19406,533.3528092389063
19407,498.0718453135023
19408,480.534565883811
19409,479.8978602767366
19410,490.7814997280513
19411,561.1497557108398
19412,538.5349353151774
19413,571.5824390737778
19414,677.1270000608463
19415,710.862543520338
19416,659.7602149197536
19417,557.5632022873702
19418,534.1237111071729
19419,498.8427471817689
19420,481.3054677520776
19421,480.6687621450032
19422,491.5524015963179
19423,561.9206575791064
19424,539.305837183444
19425,572.3533409420444
19426,677.8979019291129
19427,711.6334453886046
19428,660.5311167880202
19429,558.3341041556369
19430,534.8946129754395
19431,499.6136490500355
19432,482.0763696203442
19433,481.4396640132698
19434,492.3233034645845
19435,562.691559447373
19436,540.0767390517107
19437,573.124242810311
19438,678.6688037973795
19439,712.4043472568712
19440,661.3020186562868
19441,559.1050060239035
19442,535.6655148437061
19443,500.3845509183021
19444,482.84727148861083
19445,482.2105658815364
19446,493.0942053328511
19447,563.4624613156396
19448,540.8476409199773
19449,573.8951446785776
19450,679.4397056656461
19451,713.1752491251378
19452,662.0729205245534
19453,559.8759078921701
19454,536.4364167119727
19455,501.15545278656873
19456,483.61817335687743
19457,482.981467749803
19458,493.8651072011177
19459,564.2333631839062
19460,541.6185427882439
19461,574.6660465468442
19462,680.2106075339127
19463,713.9461509934044
19464,662.84382239282
19465,560.6468097604367
19466,537.2073185802393
19467,501.92635465483534
19468,484.38907522514404
19469,483.7523696180696
19470,494.63600906938433
19471,565.0042650521729
19472,542.3894446565105
19473,575.4369484151108
19474,680.9815094021793
19475,714.717052861671
19476,663.6147242610866
19477,561.4177116287033
19478,537.9782204485059
19479,502.69725652310194
19480,485.15997709341065
19481,484.5232714863362
19482,495.40691093765093
19483,565.7751669204395
19484,543.1603465247771
19485,576.2078502833774
19486,681.7524112704459
19487,715.4879547299377
19488,664.3856261293532
19489,562.1886134969699
19490,538.7491223167725
19491,503.46815839136855
19492,485.93087896167725
19493,485.29417335460283
19494,496.17781280591754
19495,566.5460687887061
19496,543.9312483930437
19497,576.978752151644
19498,682.5233131387125
19499,716.2588565982043
19500,665.1565279976198
19501,562.9595153652365
19502,539.5200241850391
19503,504.23906025963515
19504,486.70178082994386
19505,486.06507522286944
19506,496.94871467418415
19507,567.3169706569727
19508,544.7021502613103
19509,577.7496540199106
19510,683.2942150069791
19511,717.0297584664709
19512,665.9274298658864
19513,563.7304172335031
19514,540.2909260533057
19515,505.00996212790176
19516,487.47268269821046
19517,486.83597709113604
19518,497.71961654245075
19519,568.0878725252393
19520,545.4730521295769
19521,578.5205558881772
19522,684.0651168752457
19523,717.8006603347375
19524,666.698331734153
19525,564.5013191017697
19526,541.0618279215723
19527,505.78086399616836
19528,488.24358456647707
19529,487.60687895940265
19530,498.49051841071736
19531,568.8587743935059
19532,546.2439539978435
19533,579.2914577564438
19534,684.8360187435123
19535,718.5715622030041
19536,667.4692336024196
19537,565.2722209700363
19538,541.8327297898389
19539,506.55176586443497
19540,489.0144864347437
19541,488.37778082766926
19542,499.26142027898396
19543,569.6296762617725
19544,547.0148558661101
19545,580.0623596247104
19546,685.606920611779
19547,719.3424640712707
19548,668.2401354706863
19549,566.0431228383029
19550,542.6036316581055
19551,507.3226677327016
19552,489.7853883030103
19553,489.14868269593586
19554,500.03232214725057
19555,570.4005781300391
19556,547.7857577343767
19557,580.833261492977
19558,686.3778224800456
19559,720.1133659395373
19560,669.0110373389529
19561,566.8140247065695
19562,543.3745335263721
19563,508.0935696009682
19564,490.5562901712769
19565,489.91958456420247
19566,500.8032240155172
19567,571.1714799983057
19568,548.5566596026433
